Day,Price,Action,Amount
14,16.597837448120117,BUY,601.8856390915839
16,16.45034408569336,SELL,9891.324637430711
18,16.55850601196289,BUY,596.758747779197
28,17.118976593017578,SELL,10205.683135875644
30,17.22713851928711,BUY,591.8265207727416
36,16.696165084838867,SELL,9871.352059115105
38,16.850000381469727,BUY,585.251067287859
48,16.716999053955078,SELL,9773.857896639161
50,16.510000228881836,BUY,591.4042340024735
54,16.5,SELL,9748.411691179772
106,16.709999084472656,BUY,524.5240832888015
114,16.920000076293945,SELL,9840.913750853246
132,16.790000915527344,BUY,556.2548353770555
140,15.65999984741211,STOP_LOSS,8702.239686489811
162,12.149999618530272,BUY,679.7416324085606
164,12.420000076293944,FINAL_SELL,8869.060719572608
