,Date,Portfolio_Value,Actual_Return,Predicted_Return,Price
0,2019-08-19,10000.0,0.011764687,-0.051488195,5.03000020980835
1,2019-08-20,9990.0,0.04457364,0.027246894,5.0
2,2019-08-21,10424.855457021631,0.0055658957,-0.15859403,5.179999828338623
3,2019-08-22,10424.855457021631,0.02214021,-0.09086191,5.289999961853027
4,2019-08-23,10424.855457021631,-0.09747291,-0.15000847,5.139999866485596
5,2019-08-26,10414.430601564609,0.034000017,0.04867316,5.170000076293945
6,2019-08-27,10768.521400929405,-0.005802744,0.033069685,4.980000019073486
7,2019-08-28,10695.328345932805,-0.02140071,-0.119015254,5.059999942779541
8,2019-08-29,10684.633017586873,-0.0059642587,0.005631755,4.880000114440918
9,2019-08-30,10610.286222011888,0.03599996,-0.17538704,4.909999847412109
10,2019-09-03,10610.286222011888,0.021235539,-0.012247602,4.699999809265137
11,2019-09-04,10599.675935789877,-0.028355407,0.057271905,4.429999828338623
12,2019-09-05,10299.117823748717,0.0058366167,0.022380568,4.53000020980835
13,2019-09-06,10348.870598507772,-0.03675049,-0.008260159,4.449999809265137
14,2019-09-09,10338.521727909265,0.016064247,0.04867612,4.369999885559082
15,2019-09-10,10504.602239214164,-0.035573088,0.03300425,4.449999809265137
16,2019-09-11,10130.921088778141,0.0061474913,0.058418307,4.369999885559082
17,2019-09-12,10183.007584772953,-0.042769868,-0.0328706,4.320000171661377
18,2019-09-13,10173.842877946658,-0.057446804,0.016186057,4.349999904632568
19,2019-09-16,8614.059110171496,0.02257344,0.04847977,4.800000190734863
20,2019-09-17,8492.38313467989,-0.017660126,0.028399209,4.920000076293945
21,2019-09-18,8370.70788442998,-0.017977515,0.022897251,5.019999980926514
22,2019-09-19,8492.38313467989,0.01830661,0.06687637,4.960000038146973
23,2019-09-20,8370.70788442998,-0.017977515,0.034358565,5.130000114440918
24,2019-09-23,8288.090745603968,-0.011441577,0.07288645,5.289999961853027
25,2019-09-24,8282.289082082043,0.006944377,-0.041904934,5.210000038146973
26,2019-09-25,6389.038734960331,0.10344835,0.028632045,5.050000190734863
27,2019-09-26,6383.9275039723625,0.024999969,-0.02700509,4.960000038146973
28,2019-09-27,6322.8982421380315,0.02032519,-0.03516282,4.619999885559082
29,2019-09-30,6495.814726510699,-0.011952182,0.031438194,4.699999809265137
30,2019-10-01,6658.559424735582,0.034274213,0.035547152,4.599999904632568
31,2019-10-02,6571.88769629451,0.031189041,0.0048193564,4.510000228881836
32,2019-10-03,6566.30159175266,-0.015122864,0.051784087,4.579999923706055
33,2019-10-04,6466.846642860031,-0.030710142,-0.034592032,4.440000057220459
34,2019-10-07,5100.239915720842,-0.017821807,0.009213697,4.420000076293945
35,2019-10-08,5095.904711792479,-0.06854841,0.05704212,4.599999904632568
36,2019-10-09,5006.92449258762,0.017315999,-0.032097645,4.460000038146973
37,2019-10-10,5002.668606768921,-0.02127657,-0.0410449,4.460000038146973
38,2019-10-11,4872.706241514595,-0.01956515,0.024929665,4.559999942779541
39,2019-10-14,4854.140189335405,0.015520984,-0.028983612,4.639999866485596
40,2019-10-15,5021.23465894811,-0.030567665,0.012521915,4.690000057220459
41,2019-10-16,4891.272293693784,-0.0045045,0.038109045,4.679999828338623
42,2019-10-17,4891.272293693784,0.04072393,0.063317575,4.730000019073486
43,2019-10-18,4984.102554589731,-0.030434752,0.0333287,4.71999979019165
44,2019-10-21,5058.366763306489,4.317305e-09,0.04278981,4.659999847412109
45,2019-10-22,5104.782115079262,0.022421502,0.052476685,4.809999942779541
46,2019-10-23,5091.154407471092,0.017543847,0.028842606,4.670000076293945
47,2019-10-24,5086.572368504368,0.010775899,0.054600973,4.650000095367432
48,2019-10-25,5076.894648252839,-0.002132241,0.031001514,4.570000171661377
49,2019-10-28,5014.319996850595,0.01068379,-0.0352163,4.460000038146973
50,2019-10-29,5014.319996850595,-0.0021142093,0.05484315,4.519999980926514
51,2019-10-30,5014.319996850595,-0.012711857,0.018247655,4.460000038146973
52,2019-10-31,5014.319996850595,0.032188874,-0.019003574,4.380000114440918
53,2019-11-01,5014.319996850595,-0.029106,-0.02389277,4.489999771118164
54,2019-11-04,5014.319996850595,-0.0042826473,-0.0126531515,4.570000171661377
55,2019-11-05,5014.319996850595,-0.01720429,-0.021863582,4.570000171661377
56,2019-11-06,5014.319996850595,-0.024070045,-0.027779853,4.630000114440918
57,2019-11-07,5014.319996850595,0.013452908,-0.013826097,4.5
58,2019-11-08,5014.319996850595,-0.013274322,-0.02172556,4.570000171661377
59,2019-11-11,5014.319996850595,-0.017937208,-0.027759623,4.559999942779541
60,2019-11-12,5014.319996850595,0.02511407,-0.025336366,4.369999885559082
61,2019-11-13,5014.319996850595,0.017817453,-0.017542467,4.5
62,2019-11-14,5014.319996850595,4.317305e-09,-0.02150904,4.440000057220459
63,2019-11-15,5014.319996850595,0.013129097,-0.034046903,4.489999771118164
64,2019-11-18,5014.319996850595,-0.028077781,-0.022601336,4.53000020980835
65,2019-11-19,5014.319996850595,0.015555605,-0.029205937,4.590000152587891
66,2019-11-20,5014.319996850595,-0.002188239,-0.010265498,4.480000019073486
67,2019-11-21,5014.319996850595,-0.041666683,-0.022860682,4.579999923706055
68,2019-11-22,5014.319996850595,0.029748319,-0.010098473,4.429999828338623
69,2019-11-25,5014.319996850595,-0.013333323,-0.024672333,4.489999771118164
70,2019-11-26,5014.319996850595,0.0112612005,-0.02585513,4.449999809265137
71,2019-11-27,5014.319996850595,0.008908781,-0.023504885,4.460000038146973
72,2019-11-29,5014.319996850595,0.013245019,0.004039332,4.420000076293945
73,2019-12-02,5014.319996850595,-0.023965167,-0.035049267,4.519999980926514
74,2019-12-03,5014.319996850595,0.022321401,-0.019178307,4.460000038146973
75,2019-12-04,5014.319996850595,-0.032751117,-0.026288405,4.389999866485596
76,2019-12-05,5014.319996850595,0.013544,-0.02936213,4.409999847412109
77,2019-12-06,5014.319996850595,-0.008908678,-0.017975222,4.360000133514404
78,2019-12-09,5014.319996850595,0.002247249,-0.025400382,4.300000190734863
79,2019-12-10,5014.319996850595,-0.008968602,-0.023485541,4.570000171661377
80,2019-12-11,5014.319996850595,0.022624401,-0.020359186,4.539999961853027
81,2019-12-12,5014.319996850595,-0.013274322,-0.029831838,5.449999809265137
82,2019-12-13,5014.319996850595,-0.015695106,-0.024605174,5.739999771118164
83,2019-12-16,5014.319996850595,0.004555801,-0.015891042,6.25
84,2019-12-17,5014.319996850595,-0.011337799,-0.029656382,6.5
85,2019-12-18,5014.319996850595,-0.013761456,-0.028567327,6.800000190734863
86,2019-12-19,5014.319996850595,0.0627907,-0.013502618,6.889999866485596
87,2019-12-20,5014.319996850595,-0.0065645953,-0.023917139,6.130000114440918
88,2019-12-23,5014.319996850595,0.20044051,-0.02346784,5.860000133514404
89,2019-12-24,5014.319996850595,0.053211,-0.018317157,5.559999942779541
90,2019-12-26,5014.319996850595,0.08885022,-0.03155014,5.679999828338623
91,2019-12-27,5014.319996850595,0.04,-0.0089308005,5.860000133514404
92,2019-12-30,5009.80710885343,0.046153884,0.0032942584,5.599999904632568
93,2019-12-31,4811.232692742502,0.013235253,-0.020059343,5.840000152587891
94,2020-01-02,4085.0731347726464,-0.11030475,-0.0042777644,5.820000171661377
95,2020-01-03,4085.0731347726464,-0.044045668,0.011869423,5.71999979019165
96,2020-01-06,4085.0731347726464,-0.05119457,-5.288413e-05,5.769999980926514
97,2020-01-07,4085.0731347726464,0.021582713,-0.016244836,5.710000038146973
98,2020-01-08,4085.0731347726464,0.031690188,-0.009985555,5.579999923706055
99,2020-01-09,4085.0731347726464,-0.04436864,0.0040896777,5.699999809265137
100,2020-01-10,4085.0731347726464,0.04285718,-0.0040594707,5.639999866485596
101,2020-01-13,4085.0731347726464,-0.0034246556,-0.013781935,5.440000057220459
102,2020-01-14,4085.0731347726464,-0.017182192,-0.021718135,5.449999809265137
103,2020-01-15,4085.0731347726464,0.008741284,-0.0022314438,5.380000114440918
104,2020-01-16,4085.0731347726464,-0.0103986,-0.0062094517,5.400000095367432
105,2020-01-17,4085.0731347726464,-0.022767095,-0.0029169244,5.679999828338623
106,2020-01-21,4085.0731347726464,0.02150536,-0.010416596,6.0
107,2020-01-22,4085.0731347726464,-0.010526311,-0.0049787103,5.940000057220459
108,2020-01-23,4085.0731347726464,-0.035460964,-0.005856129,5.849999904632568
109,2020-01-24,4085.0731347726464,0.0018381883,-0.009574767,5.769999980926514
110,2020-01-27,4085.0731347726464,-0.012843979,-0.017460976,5.590000152587891
111,2020-01-28,4085.0731347726464,0.0037174604,-0.00654667,5.699999809265137
112,2020-01-29,4085.0731347726464,0.05185179,-0.0045290226,5.670000076293945
113,2020-01-30,4085.0731347726464,0.05633805,-0.001197015,5.789999961853027
114,2020-01-31,4085.0731347726464,-0.009999991,-0.012334911,5.699999809265137
115,2020-02-03,4081.3965689513507,-0.015151537,-0.0208725,5.75
116,2020-02-04,4062.0657442874835,-0.013675201,-0.0070961164,5.840000152587891
117,2020-02-05,4135.658775114807,-0.03119581,-0.0015083156,5.940000057220459
118,2020-02-06,4131.729899278448,0.019677924,0.0043373895,5.480000019073486
119,2020-02-07,4166.159391070951,-0.0052631116,0.008842071,5.400000095367432
120,2020-02-10,4228.132344959867,0.021164004,0.003981749,5.46999979019165
121,2020-02-11,4296.991000200903,-0.015544068,-0.027934002,5.550000190734863
122,2020-02-12,3980.2408577481688,0.008771955,0.014491309,6.199999809265137
123,2020-02-13,3714.652623804801,0.015652206,0.006923236,5.920000076293945
124,2020-02-14,3714.652623804801,0.017123269,0.0031214398,6.150000095367432
125,2020-02-18,3714.652623804801,-0.07744109,0.010995209,6.159999847412109
126,2020-02-19,3711.1237038121862,-0.014598532,0.0058939154,6.110000133514404
127,2020-02-20,3844.4275633293205,0.0129629,0.0098270755,6.150000095367432
128,2020-02-21,3840.5831357659913,0.014625298,-0.005415546,6.21999979019165
129,2020-02-24,3805.6003392077278,0.11711703,-0.0047728084,6.0
130,2020-02-25,3805.6003392077278,-0.045161247,-0.0030991193,6.039999961853027
131,2020-02-26,3805.6003392077278,0.03885135,0.008489718,5.639999866485596
132,2020-02-27,3801.7947388685197,0.0016259723,-0.03107361,5.800000190734863
133,2020-02-28,3823.3128729435266,-0.008116841,0.011963755,5.579999923706055
134,2020-03-02,3823.3128729435266,0.0065466436,-0.009257165,5.5
135,2020-03-03,3819.4895600705827,0.011382065,-0.0034576561,5.460000038146973
136,2020-03-04,3670.937586579372,-0.035369743,-0.0042173914,5.559999942779541
137,2020-03-05,3670.937586579372,0.0066666566,0.020107063,5.440000057220459
138,2020-03-06,3670.937586579372,-0.06622518,-0.022705292,5.230000019073486
139,2020-03-09,3670.937586579372,0.028368844,-0.013761574,5.03000020980835
140,2020-03-10,3670.937586579372,-0.037931077,0.005818621,5.139999866485596
141,2020-03-11,3670.937586579372,-0.014336904,-0.03852666,4.599999904632568
142,2020-03-12,3670.937586579372,-0.007272719,-0.036547985,3.859999895095825
143,2020-03-13,3670.937586579372,0.018315004,-6.833801e-05,4.329999923706055
144,2020-03-16,3667.2666489927924,-0.021582715,0.0005181881,3.4800000190734863
145,2020-03-17,3071.16348503862,-0.03860295,0.0022558095,3.009999990463257
146,2020-03-18,2463.5917460228734,-0.038240887,0.0035449967,2.680000066757202
147,2020-03-19,1971.9757860204775,0.02186871,0.003055675,2.5899999141693115
148,2020-03-20,1971.9757860204775,-0.10505836,-0.0010609571,2.75
149,2020-03-23,1970.398205391661,-0.16086957,0.016064364,2.650000095367432
150,2020-03-24,2113.130557460692,0.12176166,0.009630136,2.890000104904175
151,2020-03-25,2099.5292239048053,-0.19630484,0.012610192,2.869999885559082
152,2020-03-26,2099.5292239048053,-0.13505748,0.0029250204,3.140000104904175
153,2020-03-27,2097.7446240644867,-0.109634526,0.0074259425,3.049999952316284
154,2020-03-30,2084.2829186301847,-0.03358215,-0.017051961,3.0299999713897705
155,2020-03-31,2084.2829186301847,0.06177609,-0.010953367,3.190000057220459
