,Date,Portfolio_Value,Actual_Return,Predicted_Return,Price
0,2019-08-09,10000.0,0.027300777,-0.13037533,48.02000045776367
1,2019-08-12,9990.0,0.029147044,0.0459052,46.0
2,2019-08-13,10270.897692578239,-0.042065814,-0.0820236,46.13999938964844
3,2019-08-14,10270.897692578239,0.0030434628,0.0032422692,45.130001068115234
4,2019-08-15,10260.62679488566,-0.021889867,0.028546719,45.97999954223633
5,2019-08-16,10025.987044514213,0.018834438,-0.11600961,46.02000045776367
6,2019-08-19,10025.987044514213,0.0008699614,-0.10153582,45.900001525878906
7,2019-08-20,10015.9610574697,-0.002607544,0.04021344,45.209999084472656
8,2019-08-21,9979.854207404762,-0.015032735,-0.103193566,45.88999938964844
9,2019-08-22,9979.854207404762,0.015040918,0.0040853187,45.72999954223633
10,2019-08-23,9979.854207404762,-0.0034865974,-0.03851274,44.619998931884766
11,2019-08-26,9969.874353197356,-0.024272919,0.020355608,45.43999862670898
12,2019-08-27,9727.876392822212,0.018377412,0.017483836,45.34000015258789
13,2019-08-28,9906.649496012535,-0.0022006761,0.021814523,45.08000183105469
14,2019-08-29,9884.848222614797,-0.005734417,0.023543999,45.34000015258789
15,2019-08-30,9828.164412781514,0.0057674893,0.04570325,45.15999984741211
16,2019-09-03,9884.848222614797,-0.0039700135,0.02656924,44.86000061035156
17,2019-09-04,9845.60526516665,-0.006643027,0.009294483,45.27999877929688
18,2019-09-05,9780.200613308165,0.009362423,0.037987493,45.68000030517578
19,2019-09-06,9871.766959576993,0.008833967,0.015199214,45.59000015258789
20,2019-09-09,9958.973716498487,-0.0019702336,0.05265366,46.130001068115234
21,2019-09-10,9939.352237774414,0.011844718,0.009207338,45.59999847412109
22,2019-09-11,10047.024029008733,-0.011489322,-0.04973563,46.54999923706055
23,2019-09-12,10036.977004979724,0.02083334,0.022595676,46.91999816894531
24,2019-09-13,10235.834786642996,0.00794842,-0.029294727,47.43000030517578
25,2019-09-16,10225.598951856353,0.010869612,0.030083695,47.290000915527344
26,2019-09-17,10326.410489214986,-0.0029517056,-0.028773459,47.790000915527344
27,2019-09-18,10326.410489214986,0.010573055,-0.02372853,47.43999862670898
28,2019-09-19,10316.084078725771,-0.007323759,0.023110058,47.08000183105469
