Day,Price,Action,Amount
1,196.22000122070312,BUY,50.91224104500697
2,191.6699981689453,SELL,9748.590798725516
3,189.8999938964844,BUY,51.284057508898556
4,192.7400054931641,SELL,9874.605036450874
6,186.3600006103516,BUY,52.93373255583943
7,188.3999938964844,SELL,9962.742175547848
11,203.1199951171875,BUY,48.99950606847037
15,198.1100006103516,SELL,9697.584884954458
16,202.2400054931641,BUY,47.902922453178846
21,189.16000366210935,STOP_LOSS,9052.255669682383
22,175.77000427246094,BUY,51.44907091197903
26,164.11000061035156,STOP_LOSS,8434.863751708132
27,163.5,BUY,46.38401222728307
33,154.35000610351562,STOP_LOSS,7152.213197816299
34,153.22999572753906,BUY,37.303719552786475
38,150.75999450683594,SELL,7048.727285871034
39,150.3699951171875,BUY,32.780309576841915
41,159.3800048828125,SELL,7333.919560278062
42,164.69000244140625,BUY,33.36534792082075
43,158.58999633789062,SELL,7119.598884240349
45,160.08999633789062,BUY,33.32100434781838
48,167.38999938964844,SELL,7351.925015606434
69,141.72999572753906,BUY,41.45670394126022
70,143.69000244140625,SELL,7421.34197976309
76,144.66000366210938,BUY,43.56306085015302
77,146.10000610351562,SELL,7471.400189603546
79,151.3000030517578,BUY,44.39878238584415
80,151.0,SELL,7444.651943082557
88,149.0,BUY,44.922728604198184
90,151.00999450683594,SELL,7521.462413060552
134,198.52999877929688,BUY,35.955492605682274
136,185.92999267578125,STOP_LOSS,6678.519272351784
137,180.10000610351562,BUY,35.19294003678402
141,179.4499969482422,SELL,6642.98357283595
146,165.63999938964844,BUY,38.061600960099724
147,142.6199951171875,STOP_LOSS,5422.91699773868
148,147.57000732421875,BUY,31.204646879990122
149,137.30999755859375,STOP_LOSS,4280.425276921315
152,110.01000213623048,BUY,29.152882251213722
157,108.0199966430664,SELL,4216.051467899231
160,141.88999938964844,BUY,19.294474821740646
161,131.72999572753906,STOP_LOSS,2539.1194247471726
162,139.27999877929688,BUY,10.01665120731399
164,133.19000244140625,FINAL_SELL,2475.3874220943353
