,Date,Portfolio_Value,Actual_Return,Predicted_Return,Price
0,2019-08-15,9990.0,1.1308369e-08,0.08060028,1.3300000429153442
1,2019-08-16,9990.0,-0.024242412,0.038360782,1.440000057220459
2,2019-08-19,9747.818409281332,1.1308369e-08,0.04257697,1.3899999856948853
3,2019-08-20,9738.07059087205,-0.06832298,-0.25998268,1.3899999856948853
4,2019-08-21,9738.07059087205,-0.01999999,0.0036605282,1.309999942779541
5,2019-08-22,9728.332520281177,-0.061224505,0.0054719932,1.2699999809265137
6,2019-08-23,9114.463808345885,-0.036231834,0.03595413,1.2899999618530271
7,2019-08-26,9858.423424111797,0.08270678,0.033050552,1.2699999809265137
8,2019-08-27,9848.565000687684,-0.034722276,-0.08152521,1.2899999618530271
9,2019-08-28,9838.716435686996,1.1308369e-08,0.033583414,1.25
10,2019-08-29,9828.877719251308,-0.057553977,-0.019933028,1.25
11,2019-08-30,9528.759588716179,-0.03053433,0.04728228,1.1799999475479126
12,2019-09-03,9678.818653983742,0.015748015,0.10018672,1.3200000524520874
13,2019-09-04,9528.759588716179,-0.015503856,0.023850473,1.3799999952316284
14,2019-09-05,9678.818653983742,0.015748015,0.016779933,1.3200000524520874
15,2019-09-06,9378.700523448613,-0.031007722,0.018216403,1.4800000190734863
16,2019-09-09,9378.700523448613,1.1308369e-08,0.03702791,1.4700000286102295
17,2019-09-10,8844.639407688966,-0.05600003,0.017101845,1.5099999904632568
18,2019-09-11,8835.794768281277,0.118644185,0.019883957,1.4700000286102295
19,2019-09-12,8443.178513253471,0.04545449,-0.050308064,1.4700000286102295
20,2019-09-13,8443.178513253471,-0.04347821,0.025705447,1.3700000047683716
21,2019-09-16,8443.178513253471,0.1212121,-0.07467038,1.3799999952316284
22,2019-09-17,8443.178513253471,-0.006756753,-0.037197154,1.4199999570846558
23,2019-09-18,8443.178513253471,0.027210861,-0.048956268,1.4299999475479126
24,2019-09-19,8443.178513253471,-0.026490042,-0.0325292,1.4600000381469729
25,2019-09-20,8443.178513253471,1.1308369e-08,-0.059847277,1.4600000381469729
26,2019-09-23,8443.178513253471,-0.06802723,-0.022162173,1.4700000286102295
27,2019-09-24,8443.178513253471,0.0072992654,-0.07685996,1.409999966621399
28,2019-09-25,8443.178513253471,0.028985487,-0.0474342,1.3799999952316284
29,2019-09-26,8434.735334740219,0.0070422576,-0.08020683,1.5
30,2019-09-27,8434.735334740219,0.020979078,-0.056631777,1.5299999713897705
31,2019-09-30,8484.014930523943,1.1308369e-08,0.035883486,1.75
32,2019-10-01,8475.53091559342,0.006849302,0.02448137,1.850000023841858
33,2019-10-02,8295.20063828839,-0.040816378,-0.037308577,1.659999966621399
34,2019-10-03,9016.52246407733,-0.021276586,0.059925128,1.7999999523162842
35,2019-10-04,9187.655888640977,0.08695654,0.06576665,1.7999999523162842
36,2019-10-07,9178.468232752335,0.019999987,0.04710997,1.7300000190734863
37,2019-10-08,9693.249304556646,0.14379086,-0.063435525,1.7799999713897705
38,2019-10-09,9693.249304556646,0.05714286,0.06234159,1.7999999523162842
39,2019-10-10,9693.249304556646,-0.10270274,-0.027054798,1.7300000190734863
40,2019-10-11,9693.249304556646,0.08433734,-0.06970858,1.6799999475479126
41,2019-10-14,9693.249304556646,1.1308369e-08,-0.06189214,1.7000000476837158
42,2019-10-15,9683.55605525209,-0.038888857,-0.028594349,1.690000057220459
43,2019-10-16,9782.567593904283,0.028901713,-0.024111552,1.7000000476837158
44,2019-10-17,9782.567593904283,0.011235944,0.10853059,1.7000000476837158
45,2019-10-18,9772.78502631038,-0.038888857,-0.050168116,1.6399999856948853
46,2019-10-21,9889.128291330815,-0.028901765,-0.059016857,1.659999966621399
