,Date,Portfolio_Value,Actual_Return,Predicted_Return,Price
0,2019-10-18,10000.0,-0.0010602921,-0.12902795,58.369998931884766
1,2019-10-21,10000.0,0.034671906,-0.16155477,59.060001373291016
2,2019-10-22,10000.0,-0.0020516878,-0.039807566,59.209999084472656
3,2019-10-23,10000.0,0.011821176,-0.06490011,58.709999084472656
4,2019-10-24,10000.0,0.0025397553,-0.042418227,58.63999938964844
5,2019-10-25,10000.0,-0.008444515,-0.11442847,58.63999938964844
6,2019-10-28,10000.0,-0.0011922887,-0.07817783,60.2400016784668
7,2019-10-29,10000.0,7.0968587e-09,-0.13944726,60.68999862670898
8,2019-10-30,10000.0,0.027285168,-0.02459338,60.0
9,2019-10-31,10000.0,0.007470071,-0.11890948,59.619998931884766
10,2019-11-01,10000.0,-0.011369228,-0.0055630715,60.0
11,2019-11-04,10000.0,-0.0063333535,-0.034783445,60.459999084472656
12,2019-11-05,9990.0,0.0063737123,0.051175546,57.119998931884766
13,2019-11-06,10043.619770676672,0.0076666437,-0.04256755,55.06999969482422
14,2019-11-07,10043.619770676672,-0.055243146,-0.032676693,55.470001220703125
15,2019-11-08,10033.576150905996,-0.035889342,0.046265796,55.40999984741211
16,2019-11-11,9663.804216647004,0.007263504,-0.035900027,55.59999847412109
17,2019-11-12,9663.804216647004,-0.0010816803,-0.028805194,55.970001220703125
18,2019-11-13,9654.140412430357,0.0034289495,0.03140195,55.9900016784668
19,2019-11-14,9687.244065660254,0.0066547254,0.030239595,55.72999954223633
20,2019-11-15,9751.710019068025,0.0003573414,0.05640824,56.09000015258789
21,2019-11-18,9755.194719087789,-0.0046437318,0.043582696,54.91999816894531
22,2019-11-19,9709.894283469434,0.006459718,0.048730996,55.869998931884766
23,2019-11-20,9772.617554548036,-0.020859357,0.034737922,56.77999877929688
24,2019-11-21,9568.766923542575,0.0172979,0.030922243,56.52999877929688
25,2019-11-22,9734.286518969207,0.016287815,0.034753688,55.52999877929688
26,2019-11-25,9882.94387764196,-0.004402961,-0.036505923,57.59000015258789
27,2019-11-26,9873.060933764316,-0.017689731,0.015695581,58.400001525878906
28,2019-11-27,9688.710814882292,0.03709709,-0.018585334,57.81999969482422
29,2019-11-29,9688.710814882292,0.014064973,-0.025956782,58.0
30,2019-12-02,9679.02210406741,-0.009931547,0.056456067,57.13999938964844
31,2019-12-03,9573.31163425611,0.003113114,-0.026631352,55.540000915527344
32,2019-12-04,9563.738322621854,-0.014827595,0.03395365,56.54999923706055
33,2019-12-05,9412.509136473322,-0.028001377,-0.02238659,57.59999847412109
34,2019-12-06,9404.037878250496,0.018185053,0.041565724,58.09000015258789
35,2019-12-09,9557.934178013658,0.01856763,0.021098722,58.18999862670898
36,2019-12-10,9717.925530368046,0.0085069835,0.015146124,57.84000015258789
37,2019-12-11,9783.737133912251,0.0017214428,-0.042172767,58.15999984741211
38,2019-12-12,9774.442583635033,-0.006014757,0.051586498,58.619998931884766
39,2019-12-13,9718.594063048178,0.005532508,0.019384045,57.58000183105469
40,2019-12-16,9769.655741499939,0.007909208,0.01952655,57.790000915527344
41,2019-12-17,9833.702958214953,-0.017741326,-0.03703023,59.290000915527344
42,2019-12-18,9823.869255256739,0.0036470755,0.046065986,60.220001220703125
43,2019-12-19,9859.697728406776,0.025956055,0.037627116,61.79999923706055
44,2019-12-20,10115.61650948152,0.01568563,0.014859033,61.06999969482422
45,2019-12-23,10264.011919608858,0.026237087,-0.035178076,59.93000030517578
46,2019-12-24,10253.747907689249,-0.01181228,0.05340968,60.400001525878906
47,2019-12-26,10122.495031304923,-0.018667094,-0.0308682,61.34999847412109
48,2019-12-27,10122.495031304923,0.007842508,-0.032424156,61.18000030517578
49,2019-12-30,10122.495031304923,0.015728425,-0.040003017,60.525001525878906
50,2019-12-31,10122.495031304923,-0.0027709515,-0.02218159,59.59999847412109
51,2020-01-02,10122.495031304923,-0.010706093,-0.025277244,60.34999847412109
52,2020-01-03,10122.495031304923,-0.015282989,-0.030318065,60.09000015258789
53,2020-01-06,10122.495031304923,0.012583896,-0.024413621,60.5
54,2020-01-07,10122.495031304923,-0.004308177,-0.023812218,61.560001373291016
55,2020-01-08,10122.495031304923,0.00682309,-0.027994515,62.150001525878906
56,2020-01-09,10122.495031304923,0.017520681,-0.012080105,61.41999816894531
57,2020-01-10,10122.495031304923,0.009584158,-0.019919187,62.06999969482422
58,2020-01-13,10122.495031304923,-0.011745828,-0.010371425,63.970001220703125
59,2020-01-14,10122.495031304923,0.010582889,-0.023861362,64.04499816894531
60,2020-01-15,10122.495031304923,0.030610632,-0.017517988,64.95999908447266
61,2020-01-16,10122.495031304923,0.0011723777,-0.019245213,67.2300033569336
62,2020-01-17,10122.495031304923,0.014286849,-0.019110413,67.2300033569336
63,2020-01-21,10122.495031304923,0.034944654,-0.022146355,67.3499984741211
64,2020-01-22,10122.495031304923,7.0968587e-09,-0.005405236,68.5999984741211
65,2020-01-23,10122.495031304923,0.0017848449,-0.022817774,69.16999816894531
66,2020-01-24,10122.495031304923,0.018559758,-0.010381151,67.37000274658203
67,2020-01-27,10122.495031304923,0.008309029,-0.022690495,65.87000274658203
68,2020-01-28,10122.495031304923,-0.026022779,-0.02586719,65.80000305175781
69,2020-01-29,10122.495031304923,-0.022265103,-0.02313709,65.87999725341797
70,2020-01-30,10122.495031304923,-0.001062703,-0.0014915989,65.45999908447266
71,2020-01-31,10122.495031304923,0.0012157103,0.002260741,64.94999694824219
72,2020-02-03,10122.495031304923,-0.0063752024,-0.005345028,65.66000366210938
73,2020-02-04,10122.495031304923,-0.0077910433,-0.028800713,66.5999984741211
74,2020-02-05,10122.495031304923,0.010931591,-0.023750218,67.26000213623047
75,2020-02-06,10122.495031304923,0.014316088,-0.015385273,67.44000244140625
76,2020-02-07,10122.495031304923,0.009909966,-0.0025250497,69.41000366210938
77,2020-02-10,10122.495031304923,0.002676182,-0.01909593,71.19000244140625
78,2020-02-11,10122.495031304923,0.029211171,-0.022045018,72.79000091552734
79,2020-02-12,10122.495031304923,0.02564471,-0.010601626,72.53500366210938
80,2020-02-13,10122.495031304923,0.022475043,-0.021114182,73.05999755859375
81,2020-02-14,10122.495031304923,-0.0035031962,-0.019547861,71.80000305175781
82,2020-02-18,10122.495031304923,0.0072378097,-0.017722514,71.94999694824219
83,2020-02-19,10122.495031304923,-0.01724602,-0.005083384,72.20999908447266
84,2020-02-20,10122.495031304923,0.0020890592,-0.02137426,71.4000015258789
85,2020-02-21,10122.495031304923,0.003613654,-0.015086828,70.19000244140625
86,2020-02-24,10122.495031304923,-0.011217245,-0.014640253,68.55000305175781
87,2020-02-25,10122.495031304923,-0.016946772,-0.012375439,66.51000213623047
88,2020-02-26,10122.495031304923,-0.02336515,-0.01535962,66.76000213623047
89,2020-02-27,10122.495031304923,-0.029759316,-0.018115908,64.37000274658203
90,2020-02-28,10122.495031304923,0.0037588377,-0.014627004,62.13999938964844
91,2020-03-02,10122.495031304923,-0.035799865,-0.012950425,66.33000183105469
92,2020-03-03,10122.495031304923,-0.034643516,0.0013014689,64.55999755859375
93,2020-03-04,10122.495031304923,0.067428425,-0.02673273,64.56999969482422
94,2020-03-05,10122.495031304923,-0.026684823,-0.009574789,62.709999084472656
95,2020-03-06,10122.495031304923,0.00015493714,-0.010609991,62.0
96,2020-03-09,10122.495031304923,-0.028805956,0.0033079355,57.77999877929688
97,2020-03-10,10122.495031304923,-0.0113219395,-0.03360608,58.02000045776367
98,2020-03-11,10122.495031304923,-0.06806454,-0.0075233,56.900001525878906
99,2020-03-12,10122.495031304923,0.0041537145,0.0036592737,52.33000183105469
100,2020-03-13,10112.372536273619,-0.01930367,0.00622074,58.2599983215332
101,2020-03-16,9917.166635720549,-0.080316335,0.0009540456,48.400001525878906
102,2020-03-17,9102.423947027593,0.11331925,-0.0038745627,51.52999877929688
103,2020-03-18,7554.356132374575,-0.16924128,0.0056768055,41.209999084472656
104,2020-03-19,7547.557211855437,0.064669356,-0.0061685327,46.9900016784668
105,2020-03-20,7737.021368540273,-0.2002717,0.0031107238,44.02999877929688
106,2020-03-23,7729.284347171733,0.1402573,0.009260328,44.5
107,2020-03-24,8486.76981897828,-0.062992185,-0.0018702184,48.90999984741211
108,2020-03-25,8486.76981897828,0.010674561,-0.02406325,49.5099983215332
109,2020-03-26,8478.283049159301,0.099101126,0.007710986,56.709999084472656
110,2020-03-27,8305.51676629997,0.012267401,-0.017988568,55.61000061035156
111,2020-03-30,8305.51676629997,0.14542519,-0.00076988334,57.09999847412109
112,2020-03-31,8288.914038284138,-0.019396909,0.0057199113,55.310001373291016
