,Date,Portfolio_Value,Actual_Return,Predicted_Return,Price
0,2019-08-19,10000.0,0.02998878,-0.100153245,109.62000274658205
1,2019-08-20,10000.0,-0.014512458,-0.071741685,107.81999969482422
2,2019-08-21,10000.0,-0.01877589,-0.02139607,108.7699966430664
3,2019-08-22,9989.999999999998,0.01829094,0.029856432,109.18000030517578
4,2019-08-23,10162.553747603513,-0.029476762,-0.086411044,105.61000061035156
5,2019-08-26,10152.39119385591,0.0009491148,0.020217199,106.66000366210938
6,2019-08-27,10151.864926414546,0.01811117,-0.030291216,107.08000183105467
7,2019-08-28,10141.713061488132,0.020955576,0.02012696,107.7699966430664
8,2019-08-29,10343.88423797517,-0.016420389,-0.050398163,109.98999786376952
9,2019-08-30,10343.88423797517,0.008810954,-0.036300205,110.62000274658205
10,2019-09-03,10343.88423797517,0.003769458,-0.05704205,109.75
11,2019-09-04,10343.88423797517,-0.032698292,-0.023423659,110.9800033569336
12,2019-09-05,10343.88423797517,0.009942273,-0.01603659,115.0500030517578
13,2019-09-06,10333.540353737193,0.0039377306,0.033653058,115.62000274658205
14,2019-09-09,10374.231033263522,0.0064437296,0.01777811,117.72000122070312
15,2019-09-10,10441.079795582902,0.020599438,0.03197772,117.8499984741211
16,2019-09-11,10656.160157591468,0.0057278415,0.018164696,120.08999633789062
17,2019-09-12,10717.196916039542,-0.00786479,0.010013834,118.12000274658205
18,2019-09-13,10632.908446313364,0.011207319,0.02550951,118.94000244140624
19,2019-09-16,10752.074852535987,0.03667327,0.026123228,116.8499984741211
20,2019-09-17,11135.242214562335,0.004954365,-0.02935784,117.94000244140624
21,2019-09-18,11135.242214562335,0.01816293,-0.025951527,117.11000061035156
22,2019-09-19,11135.242214562335,0.0011042922,-0.009087253,116.0
23,2019-09-20,11135.242214562335,0.019007195,-0.024154201,114.33999633789062
24,2019-09-23,11135.242214562335,-0.016404308,-0.024037449,114.83999633789062
25,2019-09-24,11135.242214562335,0.006942094,-0.012041817,114.2699966430664
26,2019-09-25,11135.242214562335,-0.017571917,-0.010828299,114.31999969482422
27,2019-09-26,11135.242214562335,0.00932823,-0.012008027,112.02999877929688
28,2019-09-27,11135.242214562335,-0.007037491,-0.020770198,113.02999877929688
29,2019-09-30,11135.242214562335,-0.009478275,-0.01618863,114.25
30,2019-10-01,11135.242214562335,-0.014310377,-0.016613318,111.41000366210938
31,2019-10-02,11135.242214562335,0.0043729227,-0.026662791,109.0500030517578
32,2019-10-03,11124.106972347772,-0.0049634213,0.040572472,109.52999877929688
33,2019-10-04,11068.893303054594,0.00043758404,0.019014698,110.9800033569336
34,2019-10-07,11073.736905583639,-0.020031499,0.03240694,109.93000030517578
35,2019-10-08,10851.913360099115,0.008926184,0.021950316,107.73999786376952
36,2019-10-09,10948.779498440132,0.010793602,0.025594532,108.05999755859376
37,2019-10-10,11066.956305460968,-0.024857739,0.032672517,108.51000213623048
38,2019-10-11,10791.856827306878,-0.021183027,0.019503973,110.94000244140624
39,2019-10-14,10542.136739588965,0.0044016135,0.01797848,110.31999969482422
40,2019-10-15,10681.698016872258,0.013238428,0.015825741,111.37999725341795
41,2019-10-16,10580.6364276092,-0.0094611915,0.023653941,111.06999969482422
42,2019-10-17,10369.851204796776,-0.01992179,0.023988713,110.25
43,2019-10-18,10400.650808348873,0.0029701144,0.022414332,109.41000366210938
44,2019-10-21,10443.963232741815,0.0041643973,0.019395098,110.94000244140624
