,Date,Portfolio_Value,Actual_Return,Predicted_Return,Price
0,2019-07-26,10000.0,0.0037846952,-0.090676665,23.8700008392334
1,2019-07-29,9990.0,-0.011311285,0.06471076,23.600000381469727
2,2019-07-30,9867.123231095615,0.016949128,-0.19048718,24.0
3,2019-07-31,9857.25610786452,-0.016666653,0.042136278,23.600000381469727
4,2019-08-01,9683.2756940809,0.0063559115,-0.13319694,23.75
5,2019-08-02,9683.2756940809,0.0021052286,-0.109364584,23.799999237060547
6,2019-08-05,9683.2756940809,-0.016386537,-0.035257097,23.40999984741211
7,2019-08-06,9683.2756940809,-6.932996e-09,-0.16098721,23.40999984741211
8,2019-08-07,9683.2756940809,0.0145237055,-0.061664414,23.75
9,2019-08-08,9683.2756940809,-0.019789446,-0.062099196,23.280000686645508
10,2019-08-09,9683.2756940809,-0.00042955932,-0.14588405,23.270000457763672
11,2019-08-12,9673.592418386817,0.0038676553,0.03359404,23.36000061035156
12,2019-08-13,9711.006461214538,0.020976009,0.055035673,23.850000381469727
13,2019-08-14,9914.704698329035,-0.0062892875,0.04537355,23.700000762939453
14,2019-08-15,9852.348224584692,-0.0042194338,0.055734433,23.600000381469727
15,2019-08-16,9810.776977786603,0.0021186124,0.062641144,23.649999618530277
16,2019-08-19,9821.730642528126,-0.012684955,-0.039127436,23.350000381469727
17,2019-08-20,9811.908911885597,0.0029978433,0.054005455,23.420000076293945
18,2019-08-21,9841.323499391134,-0.0046968665,0.08197259,23.309999465942383
19,2019-08-22,9795.100118175349,0.027456084,0.04875871,23.950000762939453
20,2019-08-23,10064.035207127525,-0.002922827,0.062767535,23.8799991607666
21,2019-08-26,10034.619818134592,0.0016750724,0.057092264,23.920000076293945
22,2019-08-27,10051.42861184484,-0.00083614775,0.045740854,23.899999618530277
23,2019-08-28,10032.981190774726,0.0016736836,-0.032334156,23.940000534057617
24,2019-08-29,10022.94820958395,0.0004177113,0.038062323,23.950000762939453
25,2019-08-30,10027.135000474955,-6.932996e-09,0.07253874,23.950000762939453
26,2019-09-03,10027.135000474955,-0.0062631033,0.036441706,23.799999237060547
27,2019-09-04,9964.333935658604,0.01260508,0.024198849,24.100000381469727
28,2019-09-05,10089.935266742596,-0.002074731,0.04617099,24.049999237060547
29,2019-09-06,10069.001312287575,0.0020790445,0.052525077,24.100000381469727
30,2019-09-09,10089.935266742596,-0.0165975,0.050185613,23.700000762939453
31,2019-09-10,9912.545156222137,-0.01012666,-0.032251798,23.459999084472656
32,2019-09-11,9902.632611065916,-6.932996e-09,0.050653264,23.459999084472656
33,2019-09-12,9902.632611065916,-0.005967571,0.060117286,23.31999969482422
34,2019-09-13,9843.537872124534,0.025728999,0.070353664,23.920000076293945
35,2019-09-16,10096.80230418185,0.011705723,0.0814349,24.200000762939453
36,2019-09-17,10214.992587170047,0.004132173,0.02872073,24.299999237060547
37,2019-09-18,10246.945452270145,-0.008230414,-0.03291922,24.100000381469727
38,2019-09-19,10236.698506817876,-0.024481334,0.07855449,23.51000022888184
39,2019-09-20,9976.104383753633,0.03700548,-0.028612066,24.3799991607666
40,2019-09-23,9966.12827936988,-0.01435597,0.029654665,24.030000686645508
41,2019-09-24,9823.05486629578,0.009155197,0.059139617,24.25
42,2019-09-25,9912.986837326875,0.0037113556,0.048198882,24.34000015258789
43,2019-09-26,9949.777366314964,-6.932996e-09,0.08239558,24.34000015258789
44,2019-09-27,9949.777366314964,-0.0016434278,0.06434565,24.299999237060547
45,2019-09-30,9923.492247894856,-6.932996e-09,-0.033368178,24.299999237060547
46,2019-10-01,9913.56875564696,0.022633798,0.070281975,24.850000381469727
47,2019-10-02,10137.950415398998,-0.024144886,0.06634436,24.25
48,2019-10-03,9893.170776639057,0.0008247627,0.060845066,24.270000457763672
49,2019-10-04,9901.330279495427,-0.0008240721,0.047963366,24.25
50,2019-10-07,9893.170776639057,-6.932996e-09,0.051698517,24.25
51,2019-10-08,9893.170776639057,-6.932996e-09,0.022952858,24.25
52,2019-10-09,9883.277605862419,-6.932996e-09,-0.016392555,24.25
53,2019-10-10,9883.277605862419,0.0074226977,-0.01793625,24.43000030517578
54,2019-10-11,9883.277605862419,-0.007368009,-0.025695868,24.25
55,2019-10-14,9883.277605862419,-6.932996e-09,-0.0042616385,24.25
56,2019-10-15,9883.277605862419,-6.932996e-09,-0.030122312,24.25
57,2019-10-16,9874.382656017142,-6.932996e-09,0.01673243,24.25
58,2019-10-17,9865.496601121711,-6.932996e-09,-0.02671598,24.25
59,2019-10-18,9865.496601121711,0.030927826,-0.019964322,25.0
60,2019-10-21,9856.124379350646,-0.030000005,0.027535904,24.25
