Day,Price,Action,Amount
1,50.29999923706055,BUY,198.60835291304468
2,48.4900016784668,SELL,9620.88884674495
3,48.29999923706055,BUY,198.99105817218086
4,48.77000045776367,SELL,9695.08920414999
9,48.7599983215332,BUY,198.63401247634198
10,50.08000183105469,SELL,9937.64411681642
13,47.83000183105469,BUY,207.56232683758378
16,50.290000915527344,SELL,10427.871297084384
18,52.0,BUY,200.33545049590964
19,53.54999923706055,SELL,10717.23525799093
20,55.70000076293945,BUY,192.2175561235652
21,55.29999923706055,SELL,10619.001076275816
25,57.16999816894531,BUY,185.5585519497533
27,57.34999847412109,SELL,10631.140888507292
28,57.58000183105469,BUY,184.4478883272771
39,54.63999938964844,STOP_LOSS,10068.15427311874
40,54.790000915527344,BUY,183.57521355680768
45,53.93999862670898,SELL,9892.14472038486
46,53.83000183105469,BUY,183.58261637589942
52,53.41999816894531,SELL,9797.176047620087
64,63.13999938964844,BUY,139.50967801021807
65,63.88999938964844,SELL,9884.077574441968
75,60.97999954223633,BUY,153.82886015810783
76,60.650001525878906,SELL,9814.594761432238
116,76.44000244140625,BUY,121.85427604449862
117,75.26000213623047,SELL,9652.312060413977
127,71.0199966430664,BUY,128.9851759212976
136,66.76000213623047,STOP_LOSS,8602.439569427845
137,62.970001220703125,BUY,116.00383386967465
141,59.47999954223633,STOP_LOSS,6893.008077480442
146,61.45000076293945,BUY,84.04534154484485
147,54.5099983215332,STOP_LOSS,4576.730115115635
149,51.790000915527344,BUY,57.38365799795386
150,43.59999847412109,STOP_LOSS,2499.4254737491246
151,46.2400016784668,BUY,29.699595084378736
152,40.619998931884766,STOP_LOSS,1205.1911230842693
153,45.869998931884766,BUY,13.123893176333612
154,35.54999923706055,STOP_LOSS,466.08783801351814
158,44.09000015258789,BUY,5.280355506510183
159,46.310001373291016,SELL,477.33265649395247
161,50.18000030517578,BUY,5.226592796244971
162,50.15999984741211,SELL,476.70342339054946
163,48.4900016784668,BUY,5.401622745215364
164,48.4900016784668,FINAL_SELL,476.17931181170275
